name,battery,camera,display,processor,memory,warranty,reviews,price,price_range,rating,rating_category
"Vivo NEX (Black, 128 GB)",4000 mAh Battery,12MP + 5MP | 8MP Front Camera,16.74 cm (6.59 inch) Full HD+ Display,Qualcomm Snapdragon 845 Processor,8 GB RAM | 128 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,95,25990,High Mid Range,4.2,High Rating
"OPPO A52 (Twilight Black, 128 GB)",5000 mAh Lithium Polymer Battery,12MP + 8MP + 2MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,Qualcomm Snapdragon 665 (SM6125) Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories,157,16990,Low Mid Range,4.3,High Rating
"OPPO A52 (Stream White, 128 GB)",5000 mAh Lithium Polymer Battery,12MP + 8MP + 2MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,Qualcomm Snapdragon 665 (SM6125) Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories,157,16990,Low Mid Range,4.3,High Rating
"Realme 5i (Aqua Blue, 64 GB)",5000 mAh Battery,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,16.56 cm (6.52 inch) HD+ Display,Qualcomm Snapdragon 665 2 GHz Processor,4 GB RAM | 64 GB ROM,Sunrise Design,20062,10999,Low Mid Range,4.5,High Rating
"Realme 5i (Aqua Blue, 128 GB)",5000 mAh Battery,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,16.56 cm (6.52 inch) HD+ Display,Qualcomm Snapdragon 665 (2 GHz) Processor,4 GB RAM | 128 GB ROM,Sunrise Design,20062,11999,Low Mid Range,4.5,High Rating
"Realme 5i (Forest Green, 128 GB)",5000 mAh Battery,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,16.56 cm (6.52 inch) HD+ Display,Qualcomm Snapdragon 665 (2 GHz) Processor,4 GB RAM | 128 GB ROM,Sunrise Design,20062,11999,Low Mid Range,4.5,High Rating
"Realme 5i (Forest Green, 64 GB)",5000 mAh Battery,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,16.56 cm (6.52 inch) HD+ Display,Qualcomm Snapdragon 665 2 GHz Processor,4 GB RAM | 64 GB ROM,Sunrise Design,20062,10999,Low Mid Range,4.5,High Rating
"Realme 5i (Aqua Blue, 64 GB)",5000 mAh Battery,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,16.56 cm (6.52 inch) HD+ Display,Qualcomm Snapdragon 665 2 GHz Processor,4 GB RAM | 64 GB ROM,Sunrise Design,20062,10999,Low Mid Range,4.5,High Rating
"Realme 5i (Aqua Blue, 128 GB)",5000 mAh Battery,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,16.56 cm (6.52 inch) HD+ Display,Qualcomm Snapdragon 665 (2 GHz) Processor,4 GB RAM | 128 GB ROM,Sunrise Design,20062,11999,Low Mid Range,4.5,High Rating
"Realme 5i (Forest Green, 128 GB)",5000 mAh Battery,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,16.56 cm (6.52 inch) HD+ Display,Qualcomm Snapdragon 665 (2 GHz) Processor,4 GB RAM | 128 GB ROM,Sunrise Design,20062,11999,Low Mid Range,4.5,High Rating
"Realme 5i (Forest Green, 64 GB)",5000 mAh Battery,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,16.56 cm (6.52 inch) HD+ Display,Qualcomm Snapdragon 665 2 GHz Processor,4 GB RAM | 64 GB ROM,Sunrise Design,20062,10999,Low Mid Range,4.5,High Rating
"OPPO A5 2020 (Mirror Black, 64 GB)",5000 mAh Battery,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,16.51 cm (6.5 inch) Display,Qualcomm Snapdragon 665 Processor,3 GB RAM | 64 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,200,13980,Low Mid Range,4.4,High Rating
"Realme 5 (Crystal Purple, 32 GB)",5000 mAH Battery,12MP + 8MP + 2MP + 2MP Quad Camera | 13MP Front Camera,16.51 cm (6.5 inch) HD+ Display,Qualcomm Snapdragon 665 2 GHz Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Fingerprint,21245,9999,Low Range,4.5,High Rating
"Realme 5 (Crystal Blue, 32 GB)",5000 mAH Battery,12MP + 8MP + 2MP + 2MP Quad Camera | 13MP Front Camera,16.51 cm (6.5 inch) HD+ Display,Qualcomm Snapdragon 665 2 GHz Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Fingerprint,21245,9999,Low Range,4.5,High Rating
"Realme 5 (Crystal Blue, 64 GB)",5000 mAH Battery,12MP + 8MP + 2MP + 2MP Quad Camera | 13MP Front Camera,16.51 cm (6.5 inch) HD+ Display,Qualcomm Snapdragon 665 2 GHz Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Fingerprint,29669,10999,Low Mid Range,4.4,High Rating
"Realme 5 (Crystal Blue, 128 GB)",5000 mAH Battery,12MP + 8MP + 2MP + 2MP Quad Camera | 13MP Front Camera,16.51 cm (6.5 inch) HD+ Display,Qualcomm Snapdragon 665 2 GHz Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Fingerprint,29669,11999,Low Mid Range,4.4,High Rating
"Realme 5 (Crystal Purple, 64 GB)",5000 mAH Battery,12MP + 8MP + 2MP + 2MP Quad Camera | 13MP Front Camera,16.51 cm (6.5 inch) HD+ Display,Qualcomm Snapdragon 665 2 GHz Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Fingerprint,29669,10999,Low Mid Range,4.4,High Rating
"Realme 5 (Crystal Purple, 128 GB)",5000 mAH Battery,12MP + 8MP + 2MP + 2MP Quad Camera | 13MP Front Camera,16.51 cm (6.5 inch) HD+ Display,Qualcomm Snapdragon 665 2 GHz Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Fingerprint,29669,11999,Low Mid Range,4.4,High Rating
"Redmi Note 5 (Blue, 64 GB)",4000 mAh Li Polymer Battery,12MP Rear Camera | 5MP Front Camera,15.21 cm (5.99 inch) Full HD+ Display,Qualcomm Snapdragon 625 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,39973,9499,Low Range,4.4,High Rating
"Redmi Note 5 (Gold, 32 GB)",4000 mAh Li Polymer Battery,12MP Rear Camera | 5MP Front Camera,15.21 cm (5.99 inch) Full HD+ Display,Qualcomm Snapdragon 625 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,43588,8799,Low Range,4.4,High Rating
"Redmi 7A (Matte Black, 16 GB)",4000 mAh Li-Polymer Battery,12MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,Qualcomm Snapdragon 439 Processor,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,Brand Warranty of 2 Years Available for Mobile and 6 Months for Accessories,27670,6499,Low Range,4.3,High Rating
"Redmi Note 5 (Rose Gold, 32 GB)",4000 mAh Li Polymer Battery,12MP Rear Camera | 5MP Front Camera,15.21 cm (5.99 inch) Full HD+ Display,Qualcomm Snapdragon 625 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,43588,7999,Low Range,4.4,High Rating
"Redmi Note 5 (Black, 32 GB)",4000 mAh Li Polymer Battery,12MP Rear Camera | 5MP Front Camera,15.21 cm (5.99 inch) Full HD+ Display,Qualcomm Snapdragon 625 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,43588,8299,Low Range,4.4,High Rating
"Redmi 7A (Matte Black, 32 GB)",4000 mAh Li-Polymer Battery,12MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,Qualcomm Snapdragon 439 Processor,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 2 Years Available for Mobile and 6 Months for Accessories,27670,6699,Low Range,4.3,High Rating
"Redmi 7A (Matte Blue, 32 GB)",4000 mAh Li-Polymer Battery,12MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,Qualcomm Snapdragon 439 Processor,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 2 Years Available for Mobile and 6 Months for Accessories,27670,6699,Low Range,4.3,High Rating
"Redmi 7A (Matte Gold, 16 GB)",4000 mAh Li-Polymer Battery,12MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,Qualcomm Snapdragon 439 Processor,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,Brand Warranty of 2 Years Available for Mobile and 6 Months for Accessories,27670,6499,Low Range,4.3,High Rating
"Redmi 8A (Ocean Blue, 32 GB)",5000 mAh Battery,12MP Rear Camera | 8MP Front Camera,15.8 cm (6.22 inch) HD+ Display,Qualcomm Snapdragon 439 Processor,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10773,6999,Low Range,4.4,High Rating
"Samsung Galaxy S9 (Midnight Black, 64 GB)",3000 mAh Battery,12MP Rear Camera | 8MP Front Camera,14.73 cm (5.8 inch) Quad HD+ Display,Exynos 9810 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 400 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,2331,24999,Low Mid Range,4.4,High Rating
"Samsung Galaxy S8 (Midnight Black, 64 GB)",3000 mAh Battery,12MP Rear Camera | 8MP Front Camera,14.73 cm (5.8 inch) Quad HD+ Display,Exynos 8895 Octa Core 2.3GHz Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3587,49990,High Mid Range,4.6,High Rating
"Redmi 8A (Midnight Black, 32 GB)",5000 mAh Battery,12MP Rear Camera | 8MP Front Camera,15.8 cm (6.22 inch) HD+ Display,Qualcomm Snapdragon 439 Processor,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10773,6999,Low Range,4.4,High Rating
"Redmi 8A (Sunset Red, 32 GB)",5000 mAh Battery,12MP Rear Camera | 8MP Front Camera,15.8 cm (6.22 inch) HD+ Display,Qualcomm Snapdragon 439 Processor,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10773,6999,Low Range,4.4,High Rating
"Redmi 8A (Sunset Red, 32 GB)",5000 mAh Battery,12MP Rear Camera | 8MP Front Camera,15.8 cm (6.22 inch) HD+ Display,Qualcomm Snapdragon 439 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10076,7499,Low Range,4.3,High Rating
"Samsung Galaxy S9 (Lilac Purple, 128 GB)",3000 mAh Battery,12MP Rear Camera | 8MP Front Camera,14.73 cm (5.8 inch) Quad HD+ Display,Exynos 9810 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 400 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,2331,39900,High Mid Range,4.4,High Rating
"Honor 8 Lite (Black, 64 GB)",3000 mAh Battery,12MP Rear Camera | 8MP Front Camera,13.21 cm (5.2 inch) Full HD Display,Octa Core 2.1GHz Processor,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,"15 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",958,8990,Low Range,4.3,High Rating
"Samsung Galaxy S9 (Coral Blue, 64 GB)",3000 mAh Battery,12MP Rear Camera | 8MP Front Camera,14.73 cm (5.8 inch) Quad HD+ Display,Exynos 9810 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 400 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,2331,24999,Low Mid Range,4.4,High Rating
"Redmi 8A (Ocean Blue, 32 GB)",5000 mAh Battery,12MP Rear Camera | 8MP Front Camera,15.8 cm (6.22 inch) HD+ Display,Qualcomm Snapdragon 439 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10076,7499,Low Range,4.3,High Rating
"Redmi 8A (Midnight Black, 32 GB)",5000 mAh Battery,12MP Rear Camera | 8MP Front Camera,15.8 cm (6.22 inch) HD+ Display,Qualcomm Snapdragon 439 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10076,7499,Low Range,4.3,High Rating
"Samsung Galaxy S9 (Midnight Black, 256 GB)",3000 mAh Battery,12MP Rear Camera | 8MP Front Camera,14.73 cm (5.8 inch) Quad HD+ Display,Exynos 9810 Processor,4 GB RAM | 256 GB ROM | Expandable Upto 400 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,2331,65900,High Range,4.4,High Rating
"Infinix Hot 9 (Violet, 64 GB)",5000 mAh Li-ion Polymer Battery,13 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,16.76 cm (6.6 inch) HD+ Display,MediaTek Helio P22 (64 bit) Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"1 Year Warranty on Phone, 6 Months Warranty on Accessories",2263,9499,Low Range,4.5,High Rating
"Infinix Hot 9 (Ocean Wave, 64 GB)",5000 mAh Li-ion Polymer Battery,13 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,16.76 cm (6.6 inch) HD+ Display,MediaTek Helio P22 (64 bit) Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"1 Year Warranty on Phone, 6 Months Warranty on Accessories",2263,9499,Low Range,4.5,High Rating
"Tecno Camon i 2 (Champagne Gold, 32 GB)",3750 mAh Battery,13MP + 13MP | 16MP + 2MP Dual Front Camera,15.75 cm (6.2 inch) HD+ Display,MT6761 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,1 Year,8,7150,Low Range,4.3,High Rating
"LG W30 Pro (Midnight Purple, 64 GB)",4050 mAh Battery,13MP + 13MP + 8MP + 5MP | 16MP Front Camera,15.77 cm (6.21 inch) Display,Octa-Core Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,1 year manufacturer warranty for device and 6 months manufacturer warranty for Accessories,20,13499,Low Mid Range,4,High Rating
"Honor 9 Lite (Midnight Black, 32 GB)",3000 mAh Battery,13MP + 2MP | 13MP + 2MP Dual Front Camera,14.35 cm (5.65 inch) Full HD+ Display,Kirin 659 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",66369,13999,Low Mid Range,4.3,High Rating
"Honor 9 Lite (Sapphire Blue, 32 GB)",3000 mAh Battery,13MP + 2MP | 13MP + 2MP Dual Front Camera,14.35 cm (5.65 inch) Full HD+ Display,Kirin 659 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",66369,13999,Low Mid Range,4.3,High Rating
"Honor 9 Lite (Midnight Black, 64 GB)",3000 mAh Battery,13MP + 2MP | 13MP + 2MP Dual Front Camera,14.35 cm (5.65 inch) Full HD+ Display,Kirin 659 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",12119,16999,Low Mid Range,4.3,High Rating
"Honor 9 Lite (Glacier Grey, 32 GB)",3000 mAh Battery,13MP + 2MP | 13MP + 2MP Dual Front Camera,14.35 cm (5.65 inch) Full HD+ Display,Kirin 659 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",66369,13999,Low Mid Range,4.3,High Rating
"Infinix Hot 7 (Midnight Black, 64 GB)",4000 mAh Li-ion Polymer Battery,13MP + 2MP | 13MP + 2MP Dual Front Camera,15.72 cm (6.19 inch) HD+ Display,Helio P25 (MTK6757CD) Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3474,9999,Low Range,4.2,High Rating
"Honor 9 Lite (Glacier Grey, 64 GB)",3000 mAh Battery,13MP + 2MP | 13MP + 2MP Dual Front Camera,14.35 cm (5.65 inch) Full HD+ Display,Kirin 659 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",12119,16999,Low Mid Range,4.3,High Rating
"Panasonic Eluga Ray 610 (Black, 32 GB)",4010 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MediaTek Helio P22 Octa Core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,Domestic,714,6499,Low Range,4.1,High Rating
"Realme 3i (Diamond Black, 64 GB)",4230 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MediaTek Helio P60 Octa Core 2.0 GHz Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Triple Slots (Dual SIM + Memory Card),6417,10499,Low Mid Range,4.4,High Rating
"Realme 3i (Diamond Black, 32 GB)",4230 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MediaTek Helio P60 Octa Core 2.0 GHz Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Triple Slots (Dual SIM + Memory Card),25616,8499,Low Range,4.4,High Rating
"Realme 3i (Diamond Blue, 32 GB)",4230 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MediaTek Helio P60 Octa Core 2.0 GHz Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Triple Slots (Dual SIM + Memory Card),25616,8499,Low Range,4.4,High Rating
"Realme 3i (Diamond Red, 32 GB)",4230 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MediaTek Helio P60 Octa Core 2.0 GHz Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Triple Slots (Dual SIM + Memory Card),25616,8499,Low Range,4.4,High Rating
"Gionee F9 Plus (Blue, 32 GB)",4050 mAh Battery,13MP + 2MP | 13MP Front Camera,15.9 cm (6.26 inch) HD+ Display,Spreadtrum Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile,625,7499,Low Range,4.1,High Rating
"Realme 3 (Radiant Blue, 64 GB)",4230 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MediaTek Helio P70 Octa Core 2.1 GHz AI Processor,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,43549,9499,Low Range,4.4,High Rating
"Realme 3 (Dynamic Black, 64 GB)",4230 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MediaTek Helio P70 Octa Core 2.1 GHz AI Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Triple Slots (Dual SIM + Memory Card),16477,10499,Low Mid Range,4.4,High Rating
"Realme 3 (Radiant Blue, 32 GB)",4230 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MediaTek Helio P70 Octa Core 2.1 GHz AI Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Triple Slots (Dual SIM + Memory Card),43549,8499,Low Range,4.4,High Rating
"Realme 3 (Dynamic Black, 32 GB)",4230 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MediaTek Helio P70 Octa Core 2.1 GHz AI Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Triple Slots (Dual SIM + Memory Card),43549,8499,Low Range,4.4,High Rating
"Realme 3 (Radiant Blue, 64 GB)",4230 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MediaTek Helio P70 Octa Core 2.1 GHz AI Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Triple Slots (Dual SIM + Memory Card),16477,10499,Low Mid Range,4.4,High Rating
"Realme 3 (Diamond Red, 64 GB)",4230 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MediaTek Helio P70 Octa Core 2.1 GHz AI Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Triple Slots (Dual SIM + Memory Card),16477,9499,Low Range,4.4,High Rating
"Realme 3i (Diamond Blue, 64 GB)",4230 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MediaTek Helio P60 Octa Core 2.0 GHz Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Triple Slots (Dual SIM + Memory Card),6417,10499,Low Mid Range,4.4,High Rating
"Panasonic Eluga Ray 610 (Blue, 32 GB)",4010 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MediaTek Helio P22 Octa Core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,Domestic,714,5699,Low Range,4.1,High Rating
"Gionee F9 Plus (Black, 32 GB)",4050 mAh Battery,13MP + 2MP | 13MP Front Camera,15.9 cm (6.26 inch) HD+ Display,Spreadtrum Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile,625,6989,Low Range,4.1,High Rating
"Realme 3i (Diamond Red, 64 GB)",4230 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MediaTek Helio P60 Octa Core 2.0 GHz Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Triple Slots (Dual SIM + Memory Card),6417,10499,Low Mid Range,4.4,High Rating
"Gionee S11 Lite (Black, 32 GB)",3030 mAh Lithium-polymer Battery,13MP + 2MP | 16MP Front Camera,14.48 cm (5.7 inch) HD+ Display,Snapdragon 430 Octa-core Processor,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,551,8990,Low Range,4,High Rating
"Gionee S11 Lite (Gold, 32 GB)",3030 mAh Lithium-polymer Battery,13MP + 2MP | 16MP Front Camera,14.48 cm (5.7 inch) HD+ Display,Snapdragon 430 Octa-core Processor,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,551,10990,Low Mid Range,4,High Rating
"Infinix Hot S3X (Aqua Blue, 32 GB)",4000 mAh Li-ion Polymer Battery,13MP + 2MP | 16MP Front Camera,15.75 cm (6.2 inch) HD+ Display,Qualcomm Snapdragon Octa-core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,2590,10999,Low Mid Range,4.2,High Rating
"Infinix Hot S3X (Tradew Gray, 32 GB)",4000 mAh Li-ion Polymer Battery,13MP + 2MP | 16MP Front Camera,15.75 cm (6.2 inch) HD+ Display,Qualcomm Snapdragon Octa-core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,2590,10999,Low Mid Range,4.2,High Rating
"Infinix Hot S3X (Milan Black, 32 GB)",4000 mAh Li-ion Polymer Battery,13MP + 2MP | 16MP Front Camera,15.75 cm (6.2 inch) HD+ Display,Qualcomm Snapdragon Octa-core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,2590,10999,Low Mid Range,4.2,High Rating
